student_id,age,session_id,attempt_date,question_id,subject,question_text,student_answer,correct_answer,is_correct,time_taken
S003,12,Session12,2025-03-13,Q285,English,What is the plural of 'child'?,children,children,1,65
S003,12,Session12,2025-03-13,Q286,History,Who discovered America in 1492?,"I'm not sure, maybe Christopher Columbus",Christopher Columbus,0,43
S003,12,Session12,2025-03-13,Q287,Science,At what temperature (°C) does water freeze?,0,0,1,93
S003,12,Session12,2025-03-13,Q288,English,What do we call words that sound the same but have different meanings?,Homonyms,homonyms,1,106
S003,12,Session12,2025-03-13,Q289,English,Identify the noun in the sentence: 'The cat slept.',cat,cat,1,119
S003,12,Session12,2025-03-13,Q290,English,What is the plural of 'child'?,children,children,1,81
S003,12,Session12,2025-03-13,Q291,English,What do we call words that sound the same but have different meanings?,Homonyms,homonyms,1,39
S003,12,Session13,2025-03-16,Q292,Math,What is 11 × 5?,55,55,1,64
S003,12,Session13,2025-03-16,Q293,Math,What is 27 + 22?,49,49,1,85
S003,12,Session13,2025-03-16,Q294,Science,What vitamin do we get from sunlight?,Vitamin d,Vitamin D,1,58
S003,12,Session13,2025-03-16,Q295,English,What is a synonym for 'big'?,large,large,1,84
S003,12,Session13,2025-03-16,Q296,Science,What natural satellite orbits the Earth?,Moon,Moon,1,9
S003,12,Session13,2025-03-16,Q297,Science,What vitamin do we get from sunlight?,"I'm not sure, maybe Vitamin D",Vitamin D,0,9
S003,12,Session14,2025-03-19,Q298,History,What ancient civilization built the pyramids?,No idea,Egyptians,0,117
S003,12,Session14,2025-03-19,Q299,Math,What is 20 + 37?,57,57,1,29
S003,12,Session14,2025-03-19,Q300,History,What ancient civilization built the pyramids?,Egyptians,Egyptians,1,29
S003,12,Session14,2025-03-19,Q001,English,What is the plural of 'child'?,children,children,1,85
S003,12,Session14,2025-03-19,Q002,English,"Which is a verb: 'swim', 'blue', or 'quick'?",swim,swim,1,83
S003,12,Session14,2025-03-19,Q003,History,What ship famously sank in 1912?,Titanic,Titanic,1,85
S003,12,Session14,2025-03-19,Q004,History,Who was known as the Maid of Orléans?,"I'm not sure, maybe Joan of Arc",Joan of Arc,0,54
S003,12,Session14,2025-03-19,Q005,Science,What organ pumps blood around the body?,Heart,Heart,1,24
S003,12,Session15,2025-03-26,Q006,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",happy,happy,1,27
S003,12,Session15,2025-03-26,Q007,English,Identify the noun in the sentence: 'The cat slept.',IDK,cat,0,52
S003,12,Session15,2025-03-26,Q008,Science,What force keeps us on the ground?,No idea,Gravity,0,100
S003,12,Session15,2025-03-26,Q009,English,What punctuation ends a question?,IDK,question mark,0,101
S003,12,Session15,2025-03-26,Q010,Science,What force keeps us on the ground?,I don't know,Gravity,0,72
S003,12,Session15,2025-03-26,Q011,History,What is the capital of France?,"I'm not sure, maybe Paris",Paris,0,77
S003,12,Session15,2025-03-26,Q012,Math,What is 36 + 33?,69,69,1,9
S003,12,Session15,2025-03-26,Q013,History,In which year did World War II end?,No idea,1945,0,16
S003,12,Session15,2025-03-26,Q014,History,Who was the first President of the United States?,George Washington,George Washington,1,45
S003,12,Session15,2025-03-26,Q015,History,What wall fell in 1989 reuniting Germany?,I don't know,Berlin Wall,0,100
S003,12,Session16,2025-03-26,Q016,Math,What is 64 - 3?,61,61,1,103
S003,12,Session16,2025-03-26,Q017,Math,What is 72 - 6?,68,66,0,52
S003,12,Session16,2025-03-26,Q018,History,Which empire was ruled by Julius Caesar?,No idea,Roman Empire,0,15
S003,12,Session16,2025-03-26,Q019,Science,What part of the plant conducts photosynthesis?,Leaf,Leaf,1,47
S003,12,Session16,2025-03-26,Q020,Math,What is 20 + 30?,52,50,0,73
S003,12,Session17,2025-03-28,Q021,Science,What organ pumps blood around the body?,Heart,Heart,1,117
S003,12,Session17,2025-03-28,Q022,Math,What is 43 + 27?,70,70,1,111
S003,12,Session17,2025-03-28,Q023,Math,What is 39 + 3?,42,42,1,114
S003,12,Session17,2025-03-28,Q024,History,Which empire was ruled by Julius Caesar?,Roman Empire,Roman Empire,1,115
S003,12,Session17,2025-03-28,Q025,Science,What natural satellite orbits the Earth?,"I'm not sure, maybe Moon",Moon,0,98
S003,12,Session17,2025-03-28,Q026,English,"Which is a verb: 'swim', 'blue', or 'quick'?",swim,swim,1,41
S004,12,Session1,2025-01-07,Q027,English,What punctuation ends a question?,question mark,question mark,1,28
S004,12,Session1,2025-01-07,Q028,History,Who discovered America in 1492?,,Christopher Columbus,0,23
S004,12,Session1,2025-01-07,Q029,History,Who was the first President of the United States?,George washington,George Washington,1,63
S004,12,Session1,2025-01-07,Q030,Science,At what temperature (°C) does water freeze?,0,0,1,62
S004,12,Session1,2025-01-07,Q031,Math,What is 5 × 2?,10,10,1,79
S004,12,Session1,2025-01-07,Q032,Science,What is the largest planet in our solar system?,No idea,Jupiter,0,31
S004,12,Session1,2025-01-07,Q033,English,Finish the proverb: 'A stitch in time saves ____.',-,nine,0,32
S004,12,Session1,2025-01-07,Q034,Science,What gas do plants breathe in that humans and animals breathe out?,I don't know,Carbon dioxide,0,94
S004,12,Session1,2025-01-07,Q035,Science,What vitamin do we get from sunlight?,No idea,Vitamin D,0,53
S004,12,Session2,2025-01-08,Q036,English,Finish the proverb: 'A stitch in time saves ____.',nine,nine,1,52
S004,12,Session2,2025-01-08,Q037,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",happy,happy,1,77
S004,12,Session2,2025-01-08,Q038,Science,What planet is known as the Red Planet?,Mars,Mars,1,79
S004,12,Session2,2025-01-08,Q039,English,What is the plural of 'child'?,children,children,1,77
S004,12,Session2,2025-01-08,Q040,History,What is the capital of France?,Paris,Paris,1,37
S004,12,Session2,2025-01-08,Q041,History,Which empire was ruled by Julius Caesar?,Roman Empire,Roman Empire,1,32
S004,12,Session2,2025-01-08,Q042,History,What ancient civilization built the pyramids?,,Egyptians,0,12
S004,12,Session2,2025-01-08,Q043,Math,What is 43 + 4?,49,47,0,22
S004,12,Session2,2025-01-08,Q044,Science,What gas do plants breathe in that humans and animals breathe out?,"I'm not sure, maybe Carbon dioxide",Carbon dioxide,0,69
S004,12,Session2,2025-01-08,Q045,History,Who was known as the Maid of Orléans?,Joan of Arc,Joan of Arc,1,83
S004,12,Session3,2025-01-23,Q046,Math,What is 10 × 8?,80,80,1,30
S004,12,Session3,2025-01-23,Q047,Math,What is 12 × 8?,95,96,0,18
S004,12,Session3,2025-01-23,Q048,Math,What is 4 × 5?,20,20,1,96
S004,12,Session3,2025-01-23,Q049,Math,What is 71 - 15?,56,56,1,30
S004,12,Session3,2025-01-23,Q050,Math,What is 26 + 25?,51,51,1,80
S004,12,Session4,2025-02-05,Q051,English,"Which is a verb: 'swim', 'blue', or 'quick'?",-,swim,0,119
S004,12,Session4,2025-02-05,Q052,Math,What is 14 + 45?,61,59,0,39
S004,12,Session4,2025-02-05,Q053,Math,What is 44 + 18?,60,62,0,27
S004,12,Session4,2025-02-05,Q054,English,What is the past tense of 'go'?,I'm guessing,went,0,23
S004,12,Session4,2025-02-05,Q055,History,In which year did World War II end?,1945,1945,1,77
S004,12,Session4,2025-02-05,Q056,History,What is the capital of France?,Paris,Paris,1,22
S004,12,Session4,2025-02-05,Q057,Math,What is 7 × 2?,14,14,1,5
S004,12,Session4,2025-02-05,Q058,History,Who was known as the Maid of Orléans?,Joan of Arc,Joan of Arc,1,50
S004,12,Session5,2025-02-14,Q059,History,What ancient civilization built the pyramids?,I don't know,Egyptians,0,103
S004,12,Session5,2025-02-14,Q060,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",-,happy,0,39
S004,12,Session5,2025-02-14,Q061,Science,What vitamin do we get from sunlight?,,Vitamin D,0,54
S004,12,Session5,2025-02-14,Q062,English,What is a synonym for 'big'?,large,large,1,35
S004,12,Session5,2025-02-14,Q063,Math,What is 6 + 12?,18,18,1,69
S004,12,Session5,2025-02-14,Q064,Math,What is 90 - 3?,87,87,1,105
S004,12,Session5,2025-02-14,Q065,History,What ship famously sank in 1912?,,Titanic,0,120
S004,12,Session5,2025-02-14,Q066,Science,What is the largest planet in our solar system?,Jupiter,Jupiter,1,16
S004,12,Session6,2025-02-24,Q067,Math,What is 28 + 18?,46,46,1,6
S004,12,Session6,2025-02-24,Q068,History,Who wrote the play 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,9
S004,12,Session6,2025-02-24,Q069,English,"Which is a verb: 'swim', 'blue', or 'quick'?",Swim,swim,1,41
S004,12,Session6,2025-02-24,Q070,Science,At what temperature (°C) does water freeze?,0,0,1,24
S004,12,Session6,2025-02-24,Q071,History,Who was known as the Maid of Orléans?,Joan of Arc,Joan of Arc,1,67
S004,12,Session6,2025-02-24,Q072,Science,What part of the plant conducts photosynthesis?,Leaf,Leaf,1,36
S004,12,Session7,2025-03-05,Q073,Science,What natural satellite orbits the Earth?,Moon,Moon,1,85
S004,12,Session7,2025-03-05,Q074,Math,What is 83 - 5?,77,78,0,37
S004,12,Session7,2025-03-05,Q075,Science,What vitamin do we get from sunlight?,"I'm not sure, maybe Vitamin D",Vitamin D,0,81
S004,12,Session7,2025-03-05,Q076,History,Who wrote the play 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,98
S004,12,Session7,2025-03-05,Q077,Math,What is 88 - 3?,85,85,1,70
S004,12,Session7,2025-03-05,Q078,Math,What is 12 × 12?,145,144,0,106
S004,12,Session7,2025-03-05,Q079,History,In which year did World War II end?,1945,1945,1,70
S004,12,Session7,2025-03-05,Q080,Science,What organ pumps blood around the body?,Heart,Heart,1,74
S004,12,Session7,2025-03-05,Q081,Science,What part of the plant conducts photosynthesis?,No idea,Leaf,0,58
S004,12,Session8,2025-03-13,Q082,Math,What is 4 × 7?,28,28,1,19
S004,12,Session8,2025-03-13,Q083,History,In which year did World War II end?,1945,1945,1,43
S004,12,Session8,2025-03-13,Q084,Math,What is 22 + 42?,64,64,1,93
S004,12,Session8,2025-03-13,Q085,Science,What part of the plant conducts photosynthesis?,Leaf,Leaf,1,34
S004,12,Session8,2025-03-13,Q086,Science,What is H2O commonly known as?,Water,Water,1,8
S004,12,Session9,2025-03-13,Q087,History,What ship famously sank in 1912?,Titanic,Titanic,1,40
S004,12,Session9,2025-03-13,Q088,Math,What is 3 × 10?,30,30,1,47
S004,12,Session9,2025-03-13,Q089,English,"Which is a verb: 'swim', 'blue', or 'quick'?",swim,swim,1,5
S004,12,Session9,2025-03-13,Q090,Science,At what temperature (°C) does water freeze?,,0,0,22
S004,12,Session9,2025-03-13,Q091,English,Identify the noun in the sentence: 'The cat slept.',cat,cat,1,35
S004,12,Session9,2025-03-13,Q092,History,What ship famously sank in 1912?,Titanic,Titanic,1,41
S004,12,Session9,2025-03-13,Q093,Science,What natural satellite orbits the Earth?,Moon,Moon,1,13
S004,12,Session9,2025-03-13,Q094,Math,What is 21 - 16?,5,5,1,60
S004,12,Session10,2025-03-17,Q095,History,Which empire was ruled by Julius Caesar?,Roman Empire,Roman Empire,1,8
S004,12,Session10,2025-03-17,Q096,Science,At what temperature (°C) does water freeze?,0,0,1,26
S004,12,Session10,2025-03-17,Q097,History,What is the capital of France?,Paris,Paris,1,39
S004,12,Session10,2025-03-17,Q098,English,What is the opposite of 'cold'?,-,hot,0,102
S004,12,Session10,2025-03-17,Q099,History,What is the capital of France?,Paris,Paris,1,99
S004,12,Session10,2025-03-17,Q100,Science,At what temperature (°C) does water freeze?,"I'm not sure, maybe 0",0,0,38
S004,12,Session10,2025-03-17,Q101,English,Identify the noun in the sentence: 'The cat slept.',Cat,cat,1,104
S004,12,Session10,2025-03-17,Q102,Science,What is the largest planet in our solar system?,,Jupiter,0,85
S004,12,Session11,2025-03-22,Q103,Science,What force keeps us on the ground?,,Gravity,0,49
S004,12,Session11,2025-03-22,Q104,English,"Which is a verb: 'swim', 'blue', or 'quick'?",swim,swim,1,76
S004,12,Session11,2025-03-22,Q105,English,What is the opposite of 'cold'?,I'm guessing,hot,0,109
S004,12,Session11,2025-03-22,Q106,Math,What is 49 + 27?,77,76,0,115
S004,12,Session11,2025-03-22,Q107,Science,What is H2O commonly known as?,Water,Water,1,98
S004,12,Session11,2025-03-22,Q108,History,What ancient civilization built the pyramids?,Egyptians,Egyptians,1,55
S004,12,Session11,2025-03-22,Q109,Math,What is 85 - 9?,77,76,0,63
S004,12,Session11,2025-03-22,Q110,History,Who was known as the Maid of Orléans?,Joan of arc,Joan of Arc,1,113
S004,12,Session11,2025-03-22,Q111,History,Who was known as the Maid of Orléans?,No idea,Joan of Arc,0,32
S004,12,Session12,2025-03-24,Q112,History,What wall fell in 1989 reuniting Germany?,Berlin Wall,Berlin Wall,1,56
S004,12,Session12,2025-03-24,Q113,History,Who was known as the Maid of Orléans?,I don't know,Joan of Arc,0,17
S004,12,Session12,2025-03-24,Q114,History,Who was the first President of the United States?,George washington,George Washington,1,47
S004,12,Session12,2025-03-24,Q115,Science,What is H2O commonly known as?,No idea,Water,0,16
S004,12,Session12,2025-03-24,Q116,English,Finish the proverb: 'A stitch in time saves ____.',nine,nine,1,75
S004,12,Session12,2025-03-24,Q117,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",happy,happy,1,5
S004,12,Session13,2025-03-27,Q118,Science,What natural satellite orbits the Earth?,"I'm not sure, maybe Moon",Moon,0,94
S004,12,Session13,2025-03-27,Q119,English,Identify the noun in the sentence: 'The cat slept.',IDK,cat,0,93
S004,12,Session13,2025-03-27,Q120,Science,What organ pumps blood around the body?,Heart,Heart,1,98
S004,12,Session13,2025-03-27,Q121,Math,What is 67 - 10?,57,57,1,101
S004,12,Session13,2025-03-27,Q122,Science,What gas do plants breathe in that humans and animals breathe out?,Carbon dioxide,Carbon dioxide,1,76
S004,12,Session13,2025-03-27,Q123,Science,What is H2O commonly known as?,No idea,Water,0,115
S004,12,Session13,2025-03-27,Q124,Science,What gas do plants breathe in that humans and animals breathe out?,"I'm not sure, maybe Carbon dioxide",Carbon dioxide,0,20
S004,12,Session13,2025-03-27,Q125,History,Who was known as the Maid of Orléans?,I don't know,Joan of Arc,0,36
S004,12,Session13,2025-03-27,Q126,English,Identify the noun in the sentence: 'The cat slept.',cat,cat,1,96
S004,12,Session14,2025-03-28,Q127,English,"Which word is an adjective: 'happy', 'run', or 'quickly'?",happy,happy,1,98
S004,12,Session14,2025-03-28,Q128,Science,What organ pumps blood around the body?,Heart,Heart,1,69
S004,12,Session14,2025-03-28,Q129,Math,What is 60 - 5?,55,55,1,52
S004,12,Session14,2025-03-28,Q130,History,In which year did World War II end?,1945,1945,1,36
S004,12,Session14,2025-03-28,Q131,History,What is the capital of France?,Paris,Paris,1,90
S004,12,Session14,2025-03-28,Q132,Math,What is 10 × 10?,100,100,1,37
S004,12,Session14,2025-03-28,Q133,Science,What natural satellite orbits the Earth?,Moon,Moon,1,102
S004,12,Session14,2025-03-28,Q134,Math,What is 75 - 8?,67,67,1,40
S004,12,Session14,2025-03-28,Q135,Math,What is 42 - 4?,38,38,1,5
S004,12,Session14,2025-03-28,Q136,English,What is the plural of 'child'?,children,children,1,112
S005,7,Session1,2025-01-08,Q137,Math,What is 12 × 3?,36,36,1,10
S005,7,Session1,2025-01-08,Q138,Math,What is 3 + 31?,34,34,1,27
S005,7,Session1,2025-01-08,Q139,Math,What is 12 × 8?,96,96,1,94
S005,7,Session1,2025-01-08,Q140,English,Identify the noun in the sentence: 'The cat slept.',Cat,cat,1,10
S005,7,Session1,2025-01-08,Q141,Math,What is 28 - 15?,14,13,0,46
S005,7,Session1,2025-01-08,Q142,Math,What is 9 × 2?,18,18,1,85
S005,7,Session1,2025-01-08,Q143,Science,What organ pumps blood around the body?,Heart,Heart,1,103
S005,7,Session2,2025-01-09,Q144,Science,What is H2O commonly known as?,Water,Water,1,33
S005,7,Session2,2025-01-09,Q145,English,What is the past tense of 'go'?,IDK,went,0,113
S005,7,Session2,2025-01-09,Q146,English,Identify the noun in the sentence: 'The cat slept.',Cat,cat,1,56
S005,7,Session2,2025-01-09,Q147,Science,At what temperature (°C) does water freeze?,0,0,1,119
S005,7,Session2,2025-01-09,Q148,History,Who was known as the Maid of Orléans?,Joan of Arc,Joan of Arc,1,74
S005,7,Session2,2025-01-09,Q149,History,In which year did World War II end?,"I'm not sure, maybe 1945",1945,0,89
S005,7,Session2,2025-01-09,Q150,Science,What force keeps us on the ground?,Gravity,Gravity,1,96
S005,7,Session2,2025-01-09,Q151,English,What do we call words that sound the same but have different meanings?,homonyms,homonyms,1,11
S005,7,Session2,2025-01-09,Q152,Math,What is 7 + 11?,18,18,1,13
S005,7,Session3,2025-01-10,Q153,English,Identify the noun in the sentence: 'The cat slept.',Cat,cat,1,43
S005,7,Session3,2025-01-10,Q154,Math,What is 21 + 10?,31,31,1,48
S005,7,Session3,2025-01-10,Q155,English,Finish the proverb: 'A stitch in time saves ____.',-,nine,0,8
S005,7,Session3,2025-01-10,Q156,History,Which empire was ruled by Julius Caesar?,Roman Empire,Roman Empire,1,12
S005,7,Session3,2025-01-10,Q157,Math,What is 4 + 50?,53,54,0,30
S005,7,Session3,2025-01-10,Q158,History,Who was known as the Maid of Orléans?,I don't know,Joan of Arc,0,79
S005,7,Session3,2025-01-10,Q159,English,Identify the noun in the sentence: 'The cat slept.',cat,cat,1,115
S005,7,Session3,2025-01-10,Q160,Math,What is 35 - 2?,31,33,0,26
S005,7,Session4,2025-01-22,Q161,History,Which empire was ruled by Julius Caesar?,Roman Empire,Roman Empire,1,21
S005,7,Session4,2025-01-22,Q162,English,Finish the proverb: 'A stitch in time saves ____.',nine,nine,1,75
S005,7,Session4,2025-01-22,Q163,English,What do we call words that sound the same but have different meanings?,homonyms,homonyms,1,5
S005,7,Session4,2025-01-22,Q164,Science,What vitamin do we get from sunlight?,Vitamin d,Vitamin D,1,54
S005,7,Session4,2025-01-22,Q165,Math,What is 65 - 16?,49,49,1,64
S005,7,Session4,2025-01-22,Q166,English,What is the plural of 'child'?,children,children,1,8
S005,7,Session4,2025-01-22,Q167,English,What is the past tense of 'go'?,IDK,went,0,72
S005,7,Session4,2025-01-22,Q168,English,"Which is a verb: 'swim', 'blue', or 'quick'?",-,swim,0,17
S005,7,Session5,2025-02-03,Q169,English,What is the opposite of 'cold'?,I'm guessing,hot,0,12
